timestamp,source,class_name,confidence,x1,y1,x2,y2
2026-05-21 12:36:41,street.jpg,person,0.8893,179.98,279.53,343.6,600.01
2026-05-21 12:36:41,street.jpg,person,0.8798,707.37,263.26,947.27,665.07
2026-05-21 12:36:41,street.jpg,person,0.8737,332.94,255.45,473.68,617.95
2026-05-21 12:36:41,street.jpg,motorcycle,0.84,0.31,325.6,160.57,489.71
2026-05-21 12:36:41,street.jpg,horse,0.7911,462.72,236.69,607.84,595.07
2026-05-21 12:36:41,street.jpg,person,0.7246,587.51,254.48,647.7,440.17
2026-05-21 12:36:41,street.jpg,person,0.7081,275.61,228.44,338.74,371.85
2026-05-21 12:36:41,street.jpg,person,0.6901,0.03,251.33,85.08,464.0
2026-05-21 12:36:41,street.jpg,motorcycle,0.6009,654.92,315.17,765.66,443.95
2026-05-21 12:36:41,street.jpg,motorcycle,0.5957,186.13,382.51,335.65,617.48
2026-05-21 12:36:41,street.jpg,person,0.559,40.34,254.42,124.13,462.35
2026-05-21 12:36:41,street.jpg,person,0.5457,171.54,256.05,238.48,370.49
2026-05-21 12:36:41,street.jpg,bicycle,0.4769,379.81,423.67,456.05,656.77
2026-05-21 12:36:41,street.jpg,person,0.454,449.08,149.98,610.79,458.77
2026-05-21 12:36:41,street.jpg,person,0.3944,844.35,278.71,930.72,413.34
2026-05-21 12:36:41,street.jpg,bicycle,0.3932,357.73,420.15,465.18,656.98
2026-05-21 12:36:41,street.jpg,motorcycle,0.3419,212.74,391.15,319.63,616.25
2026-05-21 12:36:41,street.jpg,person,0.3168,452.43,155.49,559.42,375.47
2026-05-21 12:36:41,street.jpg,person,0.2967,962.39,312.99,999.77,535.85
2026-05-21 12:36:41,street.jpg,horse,0.2808,461.86,258.1,571.01,589.1
2026-05-21 12:36:41,street.jpg,person,0.2654,103.46,252.52,150.45,330.69
2026-05-21 12:36:41,street.jpg,person,0.2604,142.08,260.19,189.04,341.77
2026-05-21 12:36:41,street.jpg,handbag,0.253,358.79,318.49,420.93,386.92
2026-05-21 12:37:23,animals.jpg,giraffe,0.9394,332.17,61.08,504.69,351.88
2026-05-21 12:37:23,animals.jpg,bird,0.8894,506.79,279.54,559.19,365.66
2026-05-21 12:37:23,animals.jpg,zebra,0.8418,496.45,219.4,586.75,333.11
2026-05-21 12:37:23,animals.jpg,elephant,0.8127,265.29,148.44,391.7,373.83
2026-05-21 12:37:23,animals.jpg,elephant,0.7804,72.14,209.35,273.29,368.86
2026-05-21 12:37:23,animals.jpg,elephant,0.687,14.03,172.51,180.55,348.26
2026-05-21 12:37:23,animals.jpg,bird,0.554,357.74,315.06,422.18,365.85
2026-05-21 12:37:23,animals.jpg,zebra,0.32,434.45,219.02,586.4,335.73
2026-05-21 12:37:47,traffic.jpg,car,0.9046,511.03,541.44,781.22,767.79
2026-05-21 12:37:47,traffic.jpg,car,0.8701,605.56,340.27,796.02,518.86
2026-05-21 12:37:47,traffic.jpg,car,0.8685,161.38,553.58,455.04,770.12
2026-05-21 12:37:47,traffic.jpg,car,0.8506,562.56,261.31,705.17,383.51
2026-05-21 12:37:47,traffic.jpg,car,0.8201,889.66,350.12,1041.68,497.86
2026-05-21 12:37:47,traffic.jpg,truck,0.799,110.9,368.96,341.33,533.41
2026-05-21 12:37:47,traffic.jpg,car,0.7923,412.23,225.27,596.51,329.77
2026-05-21 12:37:47,traffic.jpg,car,0.7801,352.43,404.83,550.49,571.81
2026-05-21 12:37:47,traffic.jpg,car,0.7633,855.5,236.87,982.8,353.09
2026-05-21 12:37:47,traffic.jpg,car,0.7262,71.59,217.76,224.42,310.72
2026-05-21 12:37:47,traffic.jpg,car,0.6986,723.1,298.9,855.4,433.9
2026-05-21 12:37:47,traffic.jpg,bus,0.6747,108.27,37.6,300.02,175.45
2026-05-21 12:37:47,traffic.jpg,car,0.596,844.08,151.26,942.65,221.89
2026-05-21 12:37:47,traffic.jpg,car,0.5844,650.83,203.52,748.03,304.31
2026-05-21 12:37:47,traffic.jpg,car,0.515,778.77,204.99,886.69,307.04
2026-05-21 12:37:47,traffic.jpg,person,0.4975,487.5,320.14,549.85,424.27
2026-05-21 12:37:47,traffic.jpg,truck,0.4942,187.57,124.45,359.66,260.99
2026-05-21 12:37:47,traffic.jpg,car,0.4929,37.87,192.89,149.1,276.52
2026-05-21 12:37:47,traffic.jpg,car,0.4812,87.25,143.59,178.94,212.77
2026-05-21 12:37:47,traffic.jpg,car,0.4316,714.04,163.89,802.71,261.08
2026-05-21 12:37:47,traffic.jpg,person,0.4211,1171.92,193.86,1202.08,278.4
2026-05-21 12:37:47,traffic.jpg,person,0.4046,1136.82,184.61,1173.26,283.32
2026-05-21 12:37:47,traffic.jpg,car,0.4011,612.61,127.46,700.2,240.88
2026-05-21 12:37:47,traffic.jpg,bus,0.3443,898.27,62.18,1040.55,177.89
2026-05-21 12:37:47,traffic.jpg,truck,0.3371,0.0,186.97,80.02,655.71
2026-05-21 12:37:47,traffic.jpg,car,0.3305,455.49,100.0,527.44,158.49
2026-05-21 12:37:47,traffic.jpg,car,0.2972,1042.05,167.26,1144.95,247.92
